algo,k,silhouette,calinski_harabasz,davies_bouldin,inertia,seconds_mean,seconds_std,repeats,dataset,k_or_q,eps,min_samples,clusters,noise,noise_pct,silhouette_norm,calinski_harabasz_norm,davies_bouldin_norm,composite
agglo-complete,2.0,0.11048640382854776,145.1567708140347,2.1714093740456186,,0.014399040024727583,0.001848541371903867,5,no_outliers,,,,,,,0.0,0.5311556908790805,0.2384759025497578,0.25654386447627947
agglo-complete,3.0,0.14715195659754185,168.1291958027982,2.088783530602235,,0.013810899993404745,0.0021999197761995515,5,no_outliers,,,,,,,0.3532419748426757,0.7139740586200803,0.33188229148095416,0.46636610831457004
agglo-complete,4.0,0.14525117713968755,149.30994580669608,1.9897894836830348,,0.015393720008432865,0.0018227621372619862,5,no_outliers,,,,,,,0.3349295524536524,0.5642073462211907,0.44379251306609113,0.4476431372469781
agglo-complete,5.0,0.13533693239983074,135.8840959993525,1.8885564968162238,,0.013619340024888515,0.0018021994103569019,5,no_outliers,,,,,,,0.2394140855781013,0.4573622069503068,0.5582337986237662,0.41833669705072474
agglo-complete,6.0,0.15156341776409984,125.68317681323963,1.830897549267947,,0.013774840021505952,0.0020599096316723884,5,no_outliers,,,,,,,0.3957427183671125,0.37618160037632997,0.6234157544817801,0.46511335774174084
agglo-complete,7.0,0.12975498422757514,118.23479024929394,1.889274593636762,,0.015191219979897141,0.0013157184501346483,5,no_outliers,,,,,,,0.18563667744082507,0.3169061048815969,0.5574220086545005,0.35332159699230753
agglo-complete,8.0,0.11590855898913974,107.64873073896571,2.0415727589944686,,0.013921099994331599,0.0009874600629004326,5,no_outliers,,,,,,,0.052237935942168634,0.23266048773695844,0.3852528534112363,0.22338375903012112
agglo-complete,9.0,0.11163834670624163,98.07492628632751,2.1701515258667117,,0.014704459998756646,0.0014516528613317387,5,no_outliers,,,,,,,0.011098007429105076,0.15647056421086397,0.23989786753454967,0.13582214639150625
agglo-complete,10.0,0.11883912673123494,96.26391526087676,2.119387457436839,,0.015406480012461542,0.0025773166892839607,5,no_outliers,,,,,,,0.08047150828594514,0.14205823813750407,0.2972853400477906,0.1732716954904133
dbscan,,0.2120101399546257,140.3755845358539,1.7115671193853133,,0.024123033275827765,0.002230603337158274,3,no_outliers,85.0,0.7916850034275543,10.0,4.0,9.0,0.9404388714733543,0.9780963965967872,0.4931062175792342,0.7583157334766288,0.7431727825508835
dbscan,,0.21191489499065197,141.31551637846857,1.7150626830460765,,0.022892733414967854,0.0019080230849915477,3,no_outliers,90.0,0.8284906084048292,10.0,4.0,5.0,0.522466039707419,0.9771787909253311,0.5005863510583359,0.7543640887463123,0.7440430769099932
dbscan,,0.2119884974755197,141.6627199499667,1.717202206345942,,0.024084266585608322,0.0004724937529072964,3,no_outliers,92.0,0.8467699086464171,10.0,4.0,4.0,0.4179728317659352,0.9778878893881802,0.5033494546595526,0.751945412734714,0.7443942522608156
dbscan,,0.21191997645817529,142.25685981961342,1.719664190772589,,0.028151633373151224,0.002274154109688111,3,no_outliers,94.0,0.8761691985131351,10.0,4.0,2.0,0.2089864158829676,0.9772277466204584,0.5080777182726364,0.7491622027205795,0.7448225558712247
dbscan,,0.21191997645817529,142.25685981961342,1.719664190772589,,0.025349299966668088,0.003670517686288314,3,no_outliers,95.0,0.8853286462940806,10.0,4.0,2.0,0.2089864158829676,0.9772277466204584,0.5080777182726364,0.7491622027205795,0.7448225558712247
dbscan,,0.21191997645817529,142.25685981961342,1.719664190772589,,0.02765016653575003,0.0016933496787517842,3,no_outliers,96.0,0.8979899181468481,10.0,4.0,2.0,0.2089864158829676,0.9772277466204584,0.5080777182726364,0.7491622027205795,0.7448225558712247
dbscan,,0.21191997645817529,142.25685981961342,1.719664190772589,,0.028147833266605932,0.0019774270145649394,3,no_outliers,97.0,0.9164220246519276,10.0,4.0,2.0,0.2089864158829676,0.9772277466204584,0.5080777182726364,0.7491622027205795,0.7448225558712247
dbscan,,0.21225826273391582,142.62604411051254,1.7265085702478675,,0.028940466698259115,0.0027040431303477254,3,no_outliers,98.0,0.9423352818749736,10.0,4.0,0.0,0.0,0.9804868523226862,0.5110157480840649,0.7414248079223209,0.7443091361096906
